ACTION,RESOURCE,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,4673,118413,120370,121594,170665,4673,121596
1,35498,119179,118360,120632,130526,118131,120634
1,73803,118052,120709,118207,174445,270488,118209
1,81316,118386,121668,118685,120316,308574,118687
1,34950,118327,118320,118321,117906,290919,118322
1,39262,118386,118317,118685,122058,308574,118687
1,78855,118463,119214,117905,117906,290919,117908
1,79092,118225,124948,120773,136187,118960,120774
1,41914,118300,118825,118459,251992,249618,118461
0,45232,118026,118063,128422,128423,118453,128424
1,16988,118300,132427,118321,117906,290919,118322
1,969,118300,19772,132096,168524,119095,132098
1,18072,118225,120551,120690,127922,290919,120692
1,34714,118327,121645,118321,117906,290919,118322
1,100031,121786,119142,118321,117906,290919,118322
1,17308,118052,118821,117905,240983,290919,117908
1,312129,118327,123901,117905,117906,290919,117908
0,73933,118386,118896,119849,244844,118638,119851
1,6725,117969,6725,123408,311590,6725,123410
1,28149,118386,118635,131997,131998,131999,132000
1,25993,118052,120356,120357,310997,118424,120359
1,3130,118327,123901,118784,121873,290919,118786
1,33161,122974,122870,120097,281292,270488,120099
1,14354,118001,119181,117905,117906,290919,117908
1,97020,118343,121747,117905,240983,290919,117908
0,33054,118300,123719,118451,153802,118453,118454
1,25626,118225,119924,118784,117906,290919,118786
1,6690,118225,118403,118451,130134,118453,118454
1,16191,118327,118320,118784,147114,290919,118786
1,44920,118052,118867,118523,311622,118331,118525
1,16639,118052,118821,118636,310589,118638,118639
1,14910,118413,120526,118685,279443,308574,118687
1,4675,118327,118929,124810,124811,249618,124812
1,25993,118413,128801,118536,118536,308574,118539
1,7678,118343,118514,118321,117906,290919,118322
1,18072,118257,117945,280788,280788,292795,119082
1,25993,118300,121176,118685,279443,308574,118687
1,109084,117962,118840,124886,124887,118643,124888
1,74883,118225,121716,118636,310589,118638,118639
1,44584,118343,119598,117905,117906,290919,117908
1,40630,118164,117878,117879,117879,19721,117880
1,37785,119091,121716,120611,125083,249618,120613
1,57869,117962,118352,118054,120325,117887,118055
1,75078,118316,129128,119849,241747,118638,119851
1,38972,118257,118623,117946,119722,292795,117948
0,42347,118225,119924,118321,117906,290919,118322
1,25407,117877,117878,117879,117879,19721,117880
1,25677,118026,118746,118451,126309,118453,118454
1,75871,118343,123454,118685,120316,308574,118687
1,32270,118291,120823,118396,269406,118398,118399
1,20364,118052,118706,118523,310608,118331,118525
1,43876,118080,117878,117885,118177,117887,117888
1,3853,118386,121961,117905,290878,290919,117908
1,36185,118052,120671,118321,118448,290919,118322
1,33150,118026,118202,118784,124402,290919,118786
1,23966,118300,124942,118321,240983,290919,118322
1,75078,118463,119214,307024,294485,118331,118332
1,20271,117891,117878,117879,117879,19721,117880
0,14956,119091,118514,118777,279443,308574,118779
1,31441,118343,119598,120344,303717,118424,120346
1,15908,118026,118450,118028,153719,117887,118030
1,25749,118178,119262,117946,119263,292795,117948
1,17226,118343,119993,120773,118959,118960,120774
1,78108,118150,117884,117879,117886,19721,117880
1,25562,117962,118409,122297,173951,118331,118899
1,18913,117930,117920,118568,281735,19721,118570
1,42085,118888,118458,118728,138565,118295,118730
1,81350,121013,124266,118728,274325,118295,118730
1,28315,118170,118042,118563,311839,270488,118565
1,45300,118096,118008,117885,118097,117887,117888
1,39395,118386,128823,118321,117906,290919,118322
1,23966,118300,118631,118834,123413,118424,118836
0,25749,118170,118575,118636,215667,118638,118639
1,79092,118743,117941,117879,117897,19721,117880
1,79299,118170,118042,118043,129174,270488,118046
1,35498,118213,118437,118636,192211,118638,118639
1,79208,118178,117945,123670,305057,121916,123672
1,31441,118300,118833,118054,118443,117887,118055
1,39262,118052,118992,118321,117906,290919,118322
1,79092,118300,118514,118321,240983,290919,118322
1,45904,118170,121716,147122,135019,249618,147124
1,4675,118343,118514,117905,117906,290919,117908
1,75305,118300,124942,117905,117906,290919,117908
1,40698,118413,119968,118321,117906,290919,118322
1,18418,119597,120356,122067,205243,118424,122069
1,80211,117969,118910,118054,118054,117887,118055
1,34642,118343,120722,118784,117906,290919,118786
1,79168,118603,117941,117879,117879,19721,117880
1,79885,118343,123125,117905,117906,290919,117908
1,79092,118225,120551,118321,240983,290919,118322
1,79200,118225,118403,118685,126297,308574,118687
1,15022,118052,118881,117905,117906,290919,117908
1,43294,118343,122012,122551,128532,118762,122552
1,31687,118413,127522,121594,126485,4673,121596
1,312116,118225,129617,118636,149254,118638,118639
1,32642,118257,118623,117946,119722,292795,117948
1,19751,118052,120539,117905,117906,290919,117908
1,38124,117940,117941,117885,117913,117887,117888
1,38360,118139,117920,118568,122142,19721,118570
1,28149,118316,120361,118784,162214,290919,118786
1,45035,117976,131868,128093,128093,119184,128095
1,25238,118343,118833,118054,120238,117887,118055
1,39262,118316,118317,118685,120316,308574,118687
1,31713,118413,120370,117905,117906,290919,117908
1,41234,117891,117878,117879,117879,19721,117880
1,81350,118343,118292,124576,124577,118424,124578
1,3853,118413,121639,117905,117906,290919,117908
1,34803,119135,126930,126931,126932,118474,126933
1,34063,118386,118746,117905,117906,290919,117908
1,80511,117962,118352,117905,117906,290919,117908
1,23096,118386,118896,118259,117906,290919,118261
1,95388,118052,118867,118321,117906,290919,118322
1,25993,118343,118979,120344,303717,118424,120346
1,42056,117962,119223,118278,118260,290919,118279
1,77295,118327,119830,118685,131444,308574,118687
1,38392,118004,117878,117885,118513,117887,117888
1,74310,118300,120722,118958,118959,118960,118961
1,81027,118327,118391,117905,117906,290919,117908
1,3716,118343,118437,117905,240983,290919,117908
1,5112,118888,119136,119137,122564,118474,119139
0,27416,118091,117941,117879,117886,19721,117880
1,75627,118446,122550,118321,117906,290919,118322
1,18913,117930,117912,117879,117886,19721,117880
1,33054,118726,119076,120789,124626,118424,120791
1,76449,118052,118867,117905,117906,290919,117908
1,84070,118413,121639,117905,117906,290919,117908
1,74001,118091,117941,117879,117886,19721,117880
1,13878,118115,118810,119323,120978,19793,119325
1,80900,118300,118395,118890,125128,118398,118892
1,23127,118225,118403,118451,130134,118453,118454
1,4675,118413,128801,118536,118536,308574,118539
1,4675,118343,120722,118784,117906,290919,118786
1,43264,118213,119136,120056,137119,118474,120058
1,75649,118413,120370,118321,130817,290919,118322
1,15739,145248,118378,119192,300603,119184,119194
1,17292,119091,118957,118278,118260,290919,118279
1,77561,118004,117878,117879,117879,19721,117880
1,27723,118413,119968,117905,117906,290919,117908
1,107908,118257,118575,123670,212510,121916,123672
1,27269,118386,118746,117905,117906,290919,117908
1,16037,118170,118623,280788,193644,292795,119082
1,73144,118888,120126,118980,188371,118295,118982
1,4675,118327,118320,118451,118545,118453,118454
1,35376,118386,118522,118784,147114,290919,118786
1,15064,118220,129578,153248,125168,117887,153249
1,29621,118300,120059,120812,310589,118638,120814
1,81374,118343,123454,118321,117906,290919,118322
1,14956,118300,123719,118321,240983,290919,118322
1,23096,118225,118616,118321,240983,290919,118322
1,15064,118300,119181,118465,159686,118467,118468
1,92808,117962,118501,118502,134578,118504,118505
1,74128,118343,118514,307024,294485,118331,118332
1,79413,118343,123125,118259,117906,290919,118261
1,74490,118225,122273,118321,117906,290919,118322
1,41325,118225,119924,118321,117906,290919,118322
1,20271,118011,118599,179731,221839,117887,117973
1,3853,119883,118635,122967,215229,119695,122969
1,18913,117940,117878,118568,281735,19721,118570
1,34871,118386,121961,118523,310608,118331,118525
1,31437,118888,118458,118293,138565,118295,118296
1,28149,118386,119954,118054,128999,117887,118055
1,17092,117903,128935,120990,120991,118398,120992
1,37793,117891,117878,117879,123862,19721,117880
1,43063,117962,119223,118641,306399,118643,118644
1,25705,118291,119136,120056,155541,118474,120058
1,87764,118327,118391,117905,117906,290919,117908
1,31613,118327,120383,117905,240983,290919,117908
1,26972,118413,120370,118784,118785,290919,118786
1,40438,118052,118821,117905,117906,290919,117908
1,4675,118327,118320,118321,117906,290919,118322
1,44900,118753,117945,280788,130913,292795,119082
1,73219,118343,118856,118278,117906,290919,118279
1,6977,118343,122012,118321,117906,290919,118322
1,78150,118386,122938,118784,117906,290919,118786
1,20226,119070,118754,118805,130755,118474,118807
1,27124,118178,118320,118685,279443,308574,118687
1,18381,117962,122215,118321,160543,290919,118322
1,31936,23779,118810,119323,129197,19793,119325
1,75901,118052,120398,120344,311360,118424,120346
1,103940,118446,119064,118321,117906,290919,118322
1,278393,118300,125872,118826,236735,118424,118828
1,34924,118327,118933,118784,147114,290919,118786
1,32305,119070,119781,118563,194960,270488,118565
1,4675,117962,118450,118841,128747,118643,118843
1,5344,118446,119961,118278,118260,290919,118279
0,998,118300,124725,118784,117906,290919,118786
1,19303,118052,120096,118321,117906,290919,118322
1,77262,138799,120539,118321,117906,290919,118322
1,80179,118052,118867,122129,270992,121916,122131
1,27314,118413,277693,120773,118959,118960,120774
1,78945,118343,120722,117905,117906,290919,117908
1,44839,118225,119924,117905,117906,290919,117908
1,76860,118026,118202,118278,118260,290919,118279
1,18418,117969,6725,125687,259130,6725,125689
1,89850,118327,122109,118054,118054,117887,118055
1,38391,118096,117941,117879,117897,19721,117880
1,18418,118343,118833,118834,127160,118424,118836
1,20280,118491,117941,117879,117886,19721,117880
1,73815,119171,121363,131336,131337,118467,131338
1,25328,119135,118437,117896,281586,117887,117898
1,20270,118343,120270,138019,138020,120518,138021
1,25740,118026,118746,118451,126309,118453,118454
1,34637,118343,118437,117905,172635,290919,117908
1,33147,118300,123749,118636,123751,118638,118639
1,38655,118300,124725,118784,118785,290919,118786
1,39264,118026,118202,117905,117906,290919,117908
1,18072,118041,117945,280788,130913,292795,119082
1,30356,118327,118933,121594,132108,4673,121596
1,34516,119370,118701,118702,198449,118704,118705
1,13878,117990,118810,134067,305581,19793,134069
1,80509,118300,118458,118293,118302,118295,118296
1,76554,118446,118447,117905,117906,290919,117908
1,75047,118386,121961,117905,117906,290919,117908
1,43227,118386,119954,118685,279443,308574,118687
1,45904,118007,117941,117885,273803,117887,117888
1,42085,118300,118458,120006,303717,118424,120008
1,42093,118164,117878,117885,117879,117887,117888
1,35793,117903,128935,118863,142453,118398,118865
1,16570,117969,123766,119997,278014,118131,119998
1,33095,117962,118840,118841,118842,118643,118843
1,18072,118753,117945,259173,126238,292795,118943
1,27292,118052,126137,133718,121386,124136,133719
1,37427,118300,118458,120789,309123,118424,120791
1,36480,119281,118623,126684,130913,292795,126685
1,34924,119070,119121,280788,280788,292795,119082
1,37415,118300,118514,118259,287351,290919,118261
0,39879,118170,118171,130479,185784,119784,130481
1,32270,118343,120126,120497,309858,118424,120499
1,25993,118300,127849,127850,311360,118424,127851
1,972,118300,123055,118054,118054,117887,118055
1,74601,118446,119961,132671,118260,290919,132673
1,80802,117962,118910,117905,117906,290919,117908
1,31441,118225,118403,120773,136187,118960,120774
1,14354,118115,117884,117879,117886,19721,117880
1,4675,118413,120526,117905,117906,290919,117908
1,20272,118855,119791,179731,155568,117887,117973
1,75954,118386,125016,118451,126309,118453,118454
1,3853,118343,118514,118321,240983,290919,118322
1,35869,118300,118437,119962,168365,118205,119964
1,40061,118300,120722,118747,130134,118453,118749
1,80762,118327,120551,118321,117906,290919,118322
1,38808,118343,118514,307024,294485,118331,118332
1,35792,117877,117878,117879,167135,19721,117880
1,5906,118446,16232,117905,117906,290919,117908
1,16411,118327,120559,118054,124424,117887,118055
1,28897,117962,118352,118321,117906,290919,118322
1,37942,117936,117878,117885,117913,117887,117888
1,20271,118150,117920,120132,154083,120134,120135
1,4675,118343,118957,118321,117906,290919,118322
1,15660,118300,19772,118784,118785,290919,118786
1,20292,118124,117884,117879,117886,19721,117880
1,32623,118213,119598,121469,161993,118424,121471
0,70452,118954,118246,179731,141712,117887,117973
1,75834,118300,118514,117905,240983,290919,117908
1,73815,118316,120764,118465,310037,118467,118468
1,32065,118343,120126,258434,283557,118424,258436
1,80235,118300,121951,118321,117906,290919,118322
1,75834,118300,118783,117905,117906,290919,117908
1,31674,117969,6725,118777,241030,308574,118779
1,80487,117903,119181,118451,130134,118453,118454
1,34924,118225,120551,118321,133936,290919,118322
1,3853,117903,134257,118318,168365,118205,118319
1,38719,118080,117878,117879,118177,19721,117880
1,20292,118266,117941,117879,117886,19721,117880
1,18688,117877,117878,118568,189996,19721,118570
1,81012,117962,118352,117905,117906,290919,117908
1,45828,117891,117878,117899,123239,19721,117900
0,31825,119135,118575,118172,307446,249618,118175
1,43263,118213,119781,119782,169177,119784,119785
1,20733,118096,118008,118568,125652,19721,118570
1,19975,117903,127168,118321,117906,290919,118322
1,26323,118300,118514,119962,168365,118205,119964
1,75787,118178,117945,117946,118950,292795,117948
1,80469,118052,119742,118321,117906,290919,118322
1,20292,118124,117941,117879,117886,19721,117880
1,6977,117962,119223,118054,124424,117887,118055
1,31441,120343,118395,118396,266864,118398,118399
1,41576,118343,118514,118784,118785,290919,118786
1,16790,118343,124725,118321,117906,290919,118322
1,33423,118446,16232,122274,244798,3130,122275
1,22278,118386,119954,117905,240983,290919,117908
1,43027,117962,118910,119346,4673,4673,119348
1,15716,118257,117945,117946,118806,292795,117948
1,1020,118659,123606,118451,120319,118453,118454
1,38392,117930,117884,117885,117913,117887,117888
1,28441,118343,121747,118685,120316,308574,118687
1,15672,118300,118783,118321,117906,290919,118322
1,39630,118343,120722,118784,117906,290919,118786
1,29304,117976,117884,118568,130202,19721,118570
1,78311,117933,117878,117879,117879,19721,117880
1,13878,118300,119181,118321,117906,290919,118322
1,80587,118446,119064,118361,127527,118363,118364
1,80513,118888,123719,118777,279443,308574,118779
1,79092,118225,119924,117905,117906,290919,117908
1,36476,117903,132530,117905,137742,290919,117908
1,38943,118225,118403,118321,117906,290919,118322
1,4675,118413,122007,118784,123720,290919,118786
1,74995,119281,118623,117946,119359,292795,117948
1,23921,118225,119781,118207,164476,270488,118209
1,4675,118343,118514,117905,117906,290919,117908
1,35790,118888,118889,121527,126250,118398,121529
1,27122,126975,118492,118747,125738,118453,118749
1,20299,117930,117884,117879,117886,19721,117880
1,80568,118300,127168,117905,240983,290919,117908
1,77510,118327,120383,120690,120690,290919,120692
1,25993,118102,117878,117879,117879,19721,117880
1,17798,119091,118514,118028,168365,117887,118030
1,4675,118386,118387,117905,117906,290919,117908
1,33642,118270,117878,117879,117879,19721,117880
1,40680,118225,118403,119849,149249,118638,119851
1,51987,117962,118910,128230,217527,4673,128231
1,79092,118343,118292,119433,133686,118424,119435
1,3853,118225,119924,118685,279443,308574,118687
1,38357,120216,117895,117899,267952,19721,117900
1,41497,118115,117920,117879,117886,19721,117880
1,25993,117962,118791,307024,306404,118331,118332
1,15064,117969,19666,179731,235751,117887,117973
1,35068,117903,118507,120990,120991,118398,120992
1,25988,118327,118933,118784,118785,290919,118786
1,79121,118300,118458,120006,303717,118424,120008
1,39264,119256,120943,118995,118806,292795,118997
1,14662,118080,117878,117879,304519,19721,117880
0,88458,118164,117878,118568,127321,19721,118570
1,86316,118343,123125,119849,282370,118638,119851
1,80900,118300,120410,118321,117906,290919,118322
1,45300,118300,125872,120344,311360,118424,120346
1,25231,117903,118507,118863,127778,118398,118865
1,34902,118413,122007,117905,117906,290919,117908
1,34346,118300,123719,118784,118785,290919,118786
1,25314,117903,134257,118318,168365,118205,118319
1,42085,118300,118458,120006,143820,118424,120008
1,20330,118327,118320,118321,240983,290919,118322
1,43431,118225,120050,118784,118406,290919,118786
1,74909,118386,118317,118685,122058,308574,118687
1,75834,118343,119142,117905,290878,290919,117908
1,43522,118225,119924,118321,117906,290919,118322
1,74390,118225,120323,119782,238219,119784,119785
1,25993,118386,118522,118784,147114,290919,118786
1,20741,118102,117878,117899,258880,19721,117900
1,25328,118225,123173,119093,123174,119095,119096
1,25238,118343,118833,118054,124356,117887,118055
1,3853,118327,123757,124775,124776,122032,124777
1,17249,118343,120126,120497,310984,118424,120499
1,37943,118007,117941,117899,117897,19721,117900
1,74717,118343,124725,118321,117906,290919,118322
1,3853,118052,123144,123067,233714,118398,123068
1,39262,118386,118746,118318,168365,118205,118319
1,44334,118026,119734,128422,128423,118453,128424
1,42654,118343,121710,307024,133833,118331,118332
1,16985,118300,120722,118451,130134,118453,118454
1,34982,118052,118821,118207,174445,270488,118209
1,73756,118343,119142,118523,311622,118331,118525
1,32270,118343,118979,120344,129564,118424,120346
1,20897,118300,121977,120628,278014,118131,120629
1,34800,117944,117945,280788,126042,292795,119082
1,25231,118291,118889,121527,307233,118398,121529
1,77213,118327,118378,118451,123137,118453,118454
1,14570,118343,121747,118321,117906,290919,118322
1,40453,117911,117912,118568,198040,19721,118570
1,79640,118659,123606,118784,123607,290919,118786
1,33245,118300,118783,118321,117906,290919,118322
1,78855,118463,119214,120765,140197,118467,120767
1,4675,118225,120551,117905,117906,290919,117908
1,27348,118888,121108,120006,311746,118424,120008
0,37807,118080,117878,117879,118177,19721,117880
1,75876,118753,119121,280788,130913,292795,119082
1,81370,118300,119890,118368,254718,117887,118486
1,45904,120865,139897,184274,310016,151277,184276
1,19399,117919,117884,117879,117886,19721,117880
1,25280,118343,120291,118422,300136,118424,118425
1,75834,119135,19772,119928,306795,118331,119929
1,4675,118300,118437,118321,117906,290919,118322
1,40630,118225,123173,119093,123174,119095,119096
1,74229,117962,118352,117905,117906,290919,117908
1,31221,117962,118910,117905,117906,290919,117908
1,1937,118327,119830,117905,117906,290919,117908
1,70452,118954,117920,118568,131694,19721,118570
1,4675,118300,119181,121594,126485,4673,121596
1,80676,118343,118660,119433,133686,118424,119435
1,6977,118413,119968,118321,117906,290919,118322
1,45790,118327,120318,118523,310608,118331,118525
1,79941,118991,118992,307024,311622,118331,118332
1,73535,118343,119598,118636,235245,118638,118639
1,14818,118386,118733,118685,279443,308574,118687
1,7678,118178,117945,117946,119114,292795,117948
1,43952,118446,118701,119587,132595,118704,119589
1,115183,118413,126229,118278,117906,290919,118279
1,15059,118026,119507,117905,117906,290919,117908
1,81350,118291,119837,120344,142386,118424,120346
1,116246,117962,118352,117905,117906,290919,117908
1,17308,118446,119064,118321,240983,290919,118322
1,44722,118327,119995,118641,306399,118643,118644
1,19820,118225,120663,118641,306399,118643,118644
0,25993,118052,120417,119587,127457,118704,119589
1,18072,119070,118042,118043,118043,270488,118046
1,72355,118225,120323,119093,120324,119095,119096
1,13878,118007,118008,118568,292195,19721,118570
1,4675,117962,118501,118685,159122,308574,118687
0,15716,118257,117945,118995,118806,292795,118997
1,17226,118213,118921,118890,305057,118398,118892
1,1732,117962,118910,118536,279443,308574,118539
1,39264,118257,117945,118995,119235,292795,118997
1,6977,118052,120398,118459,299565,249618,118461
1,16923,118446,118684,117905,117906,290919,117908
1,19998,118225,120551,133306,133307,118205,133308
1,36602,118300,127284,120789,284092,118424,120791
1,35376,118386,118746,117905,240983,290919,117908
1,36569,118041,119181,120952,122352,118453,120954
1,39227,118300,19772,118054,118054,117887,118055
1,391,118124,117920,118568,122142,19721,118570
1,80615,118291,119598,120344,260942,118424,120346
1,45295,118386,118692,118451,200947,118453,118454
1,3853,117962,119223,123045,123107,120518,123047
1,87048,118225,120663,118321,117906,290919,118322
1,96609,118446,118447,121594,170665,4673,121596
1,41276,118413,119968,118784,117906,290919,118786
1,79299,118257,117945,259173,126238,292795,118943
1,20351,118327,120318,118641,240982,118643,118644
1,42389,118052,120096,117905,117906,290919,117908
1,35068,118102,117878,117879,117879,19721,117880
1,79543,118463,118404,121915,137949,121916,121917
1,80586,118343,118700,118784,165715,290919,118786
1,78106,118150,117941,117879,117886,19721,117880
1,80671,118026,118746,119962,168365,118205,119964
1,29304,117976,117884,117879,117886,19721,117880
1,29113,118359,121097,118321,147781,290919,118322
1,5173,118343,118660,307024,132719,118331,118332
1,75834,118225,122273,120773,118959,118960,120774
1,17226,118343,118979,118826,134537,118424,118828
1,6215,118327,121645,117905,287626,290919,117908
1,43909,118327,123631,126820,153838,118638,126822
1,79121,118300,121108,120344,267189,118424,120346
1,44858,118753,118623,280788,193644,292795,119082
1,37639,118121,117884,117885,117913,117887,117888
1,43268,118300,119181,118465,159686,118467,118468
1,78398,118386,123844,118321,117906,290919,118322
1,45770,118052,120096,118321,117906,290919,118322
1,33054,118343,120291,118422,300136,118424,118425
1,79092,118343,121747,117905,240983,290919,117908
1,6977,118225,124948,118054,124424,117887,118055
1,17226,118300,119984,118396,269406,118398,118399
1,25993,117933,117878,117879,117897,19721,117880
1,34647,118300,123719,117905,117906,290919,117908
1,37732,117979,117941,117879,117886,19721,117880
1,1020,141176,16232,117905,117906,290919,117908
1,43122,118327,120559,120618,304465,118643,120619
1,39323,118052,118881,117905,117906,290919,117908
1,39333,118026,118746,118747,126309,118453,118749
1,45298,117962,117904,119949,230830,290919,119951
0,36731,118007,117884,117879,122240,19721,117880
1,20732,118300,118437,118054,118054,117887,118055
1,34780,118300,120410,118321,240983,290919,118322
1,45241,117891,117878,118568,120877,19721,118570
1,972,118343,123476,120006,294485,118424,120008
1,33238,117903,117904,117905,117906,290919,117908
1,13878,117933,117878,117879,117879,19721,117880
1,32270,118300,119019,125751,235741,118870,125753
1,75078,118386,118522,119351,123417,3130,119353
1,5695,118300,28618,118321,240983,290919,118322
1,34950,126975,118518,118043,118756,270488,118046
1,42508,118343,118700,118321,117906,290919,118322
1,23094,118225,122273,117905,117906,290919,117908
1,18913,117940,117941,118568,281735,19721,118570
1,42508,118300,124942,118784,117906,290919,118786
1,23921,118225,122870,118563,123784,270488,118565
1,23842,118225,120551,118784,117906,290919,118786
1,24887,118041,119238,119093,138522,119095,119096
1,32270,118291,119488,118293,119489,118295,118296
1,38972,118257,117945,126684,280788,292795,126685
1,27287,117969,6725,120527,275449,6725,120529
1,23733,118170,118042,118043,129174,270488,118046
1,25993,118343,118437,124194,249872,118363,124196
1,1020,118225,118403,117905,172635,290919,117908
1,13878,117990,117884,118568,125259,19721,118570
1,3853,118343,118437,118777,279443,308574,118779
1,52683,118076,117884,117885,117913,117887,117888
1,15369,120865,139897,184274,310016,151277,184276
1,98177,118327,119830,120773,118959,118960,120774
1,18913,117930,119569,119323,123932,19793,119325
1,4675,118300,19772,118784,118785,290919,118786
1,75901,118343,119987,118536,132799,308574,118539
1,1020,117903,118437,122129,305057,121916,122131
1,78563,118596,81476,118422,170384,118424,118425
1,41589,117903,118635,159787,118959,119695,159789
1,81350,118343,119987,126869,301534,118295,126870
1,34905,117962,118910,118321,117906,290919,118322
1,19312,118096,118008,117885,118097,117887,117888
1,3853,118413,120370,118784,240983,290919,118786
1,36326,118327,118529,118054,118054,117887,118055
1,41649,118991,118992,117905,117906,290919,117908
1,27348,118052,120677,307024,294485,118331,118332
1,45493,118343,119598,118321,240983,290919,118322
1,79969,118386,118522,118321,117906,290919,118322
0,17292,119597,121108,118728,252267,118295,118730
1,38723,118300,119019,120812,311057,118638,120814
1,17308,118446,118684,124305,120579,118762,124307
1,74692,118343,119987,117905,117906,290919,117908
1,1020,120865,118437,118636,279443,118638,118639
1,1281,117969,118970,118890,125128,118398,118892
1,17308,118413,122007,118784,117906,290919,118786
1,17292,119135,125821,118422,300136,118424,118425
0,37769,118052,118992,118784,118785,290919,118786
1,79422,118463,119214,118784,127126,290919,118786
0,73496,118052,120417,118702,125047,118704,118705
0,34689,118327,123901,118321,117906,290919,118322
1,95932,118052,122392,120097,174445,270488,120099
1,76784,117954,117878,119192,186208,119184,119194
1,17278,118300,118395,118396,300044,118398,118399
1,79092,117969,19666,118396,193641,118398,118399
1,25192,118300,121176,118321,117906,290919,118322
0,45337,118052,120398,122067,164160,118424,122069
1,981,118291,118660,120344,274278,118424,120346
1,75078,118026,118027,119409,122603,119006,119411
1,41314,118343,118623,119849,125204,118638,119851
1,31441,118300,118360,118636,310589,118638,118639
1,3853,118225,118403,118321,117906,290919,118322
1,972,118343,119598,122297,301475,118331,118899
1,112374,118413,122007,117905,172635,290919,117908
1,79092,118596,81476,118834,153821,118424,118836
1,79121,118300,118825,120344,310997,118424,120346
1,36858,118491,117884,117879,117886,19721,117880
1,1020,118026,119507,119962,168365,118205,119964
1,7543,118343,118437,117905,172635,290919,117908
1,3853,118343,118395,123067,269406,118398,123068
1,40237,118052,121949,118207,127292,270488,118209
1,4675,118386,122938,117905,117906,290919,117908
1,37260,117877,117878,118568,146303,19721,118570
1,42732,118580,117895,118568,149571,19721,118570
1,111705,118343,121747,118321,117906,290919,118322
1,15805,118386,120361,120690,127922,290919,120692
0,80203,118300,121951,118321,117906,290919,118322
1,28149,118386,123844,117905,240983,290919,117908
1,20284,117981,117920,120632,132803,118131,120634
1,42031,118386,118522,117905,195224,290919,117908
1,75305,118300,124942,118784,117906,290919,118786
0,45529,119091,118535,118451,130134,118453,118454
1,26929,117927,119569,179731,117913,117887,117973
1,35788,118327,118507,121527,128634,118398,121529
1,80934,118225,119824,121915,137949,121916,121917
1,967,119281,118623,126684,130913,292795,126685
1,76860,118446,119961,118259,118260,290919,118261
1,17296,118343,118660,307024,132719,118331,118332
1,1020,118327,118320,118321,117906,290919,118322
1,34886,118343,118856,117905,240983,290919,117908
1,32270,118225,124380,135809,310608,118331,135811
1,13878,118386,120677,122067,206347,118424,122069
1,27082,118225,118403,118685,126297,308574,118687
1,75207,119692,118635,131795,252830,119695,131797
1,42380,117877,117878,118568,292195,19721,118570
1,77178,118327,121694,118368,124354,117887,118486
1,41303,118300,119984,123067,269406,118398,123068
1,6977,118343,118856,117905,240983,290919,117908
1,33148,119091,128935,120647,129274,118398,120649
1,16023,118300,120312,118361,118362,118363,118364
1,80578,118225,118403,118321,117906,290919,118322
1,34211,118300,120144,118172,223125,249618,118175
1,79092,118343,118833,126538,126539,143398,126540
1,36424,118107,117884,118568,122853,19721,118570
1,18357,120884,118378,119192,300603,119184,119194
1,25993,118343,118833,118422,300136,118424,118425
1,14666,118300,123749,118636,161129,118638,118639
1,38719,118080,117878,117879,118177,19721,117880
1,20356,118413,122007,118784,117906,290919,118786
1,79543,118463,118404,307024,138856,118331,118332
1,76545,119091,118042,118043,118044,270488,118046
1,39883,118026,118202,119962,168365,118205,119964
1,37639,118121,124051,179731,288579,117887,117973
1,39395,118327,118507,118890,138290,118398,118892
1,35793,119135,120171,117896,136369,117887,117898
1,15679,118327,120559,118321,117906,290919,118322
1,34583,118343,118437,119949,127527,290919,119951
1,39897,118446,119961,118259,118260,290919,118261
1,26360,118343,120126,119433,133686,118424,119435
1,39939,118052,118053,118636,197472,118638,118639
0,33632,118300,119181,121594,127596,4673,121596
1,78847,117962,118501,126110,126111,118504,126112
1,81355,118386,119954,118318,168365,118205,118319
1,15672,118300,118783,118784,287626,290919,118786
1,18523,118300,120312,120313,157234,118424,120315
1,73815,118463,118522,129229,143829,119788,129231
1,15701,118076,131868,128093,276422,119184,128095
1,4675,118225,118403,117905,240983,290919,117908
1,106581,118340,118341,119849,157665,118638,119851
1,73798,118300,121176,118685,120316,308574,118687
1,75600,118201,117884,117885,117913,117887,117888
1,34735,118300,120297,117905,117906,290919,117908
1,34924,119070,118042,118563,118563,270488,118565
1,16495,118225,119924,117905,240983,290919,117908
1,33248,118300,120026,119433,133686,118424,119435
0,37260,117877,117878,117879,117879,19721,117880
1,3853,118300,123055,118728,301534,118295,118730
1,13878,118121,117920,119323,123932,19793,119325
1,78583,118327,121694,126085,306795,119221,126087
0,20897,118343,118856,118321,117906,290919,118322
1,80495,118300,118458,120006,311622,118424,120008
1,38751,118327,118518,118043,118756,270488,118046
1,4675,118413,120526,118321,118448,290919,118322
1,73756,118446,118684,118321,117906,290919,118322
1,22682,118052,120671,118321,118448,290919,118322
1,76991,118446,118447,118321,117906,290919,118322
1,28294,121013,120671,212192,309877,118424,212194
1,34924,118300,123719,118321,117906,290919,118322
1,33146,118052,123144,118890,203706,118398,118892
1,14354,118085,117941,117879,117886,19721,117880
1,42093,118343,6104,118321,117906,290919,118322
